Event #,Cell_ID,label,Tile_row,Tile_col,centroid-0,centroid-1,mean_intensity_PD-1_nuc,mean_intensity_PD-1_cell,Global_y,Global_x,mean_intensity_PD-L1_nuc,mean_intensity_PD-L1_cell,mean_intensity_CD68_nuc,mean_intensity_CD68_cell,mean_intensity_CD3_nuc,mean_intensity_CD3_cell,mean_intensity_FoxP3_nuc,mean_intensity_FoxP3_cell,mean_intensity_Iba-1_nuc,mean_intensity_Iba-1_cell,mean_intensity_CD8_nuc,mean_intensity_CD8_cell,mean_intensity_CD4_nuc,mean_intensity_CD4_cell
1,81,82,0,0,1405.18396,1810.862061,18.90804672,15.11733341,1405.18396,1810.862061,7.356321812,4.869333267,25.4597702,32.65066528,2.816092014,3.130666733,2.402298927,2.512000084,8.080459595,11.95733356,6.26436758,5.362666607,26.28735542,21.73600006
2,174,175,0,0,1294.738892,2038.255615,14.64999962,13.68275833,1294.738892,2038.255615,5.138888836,5.220689774,12.10000038,8.542529106,0.800000012,1.967816114,0.827777803,1.890804648,0.516666651,4.556321621,2.261111021,2.87356329,2.416666746,3.048275948
3,219,220,0,0,1202.168701,1832.108398,28.90361404,25.96226501,1202.168701,1832.108398,5.216867447,5.792452812,26.65060234,35.84276581,7.156626701,7.169811249,1.879518032,3.61635232,7.843373299,15.05660343,4.518072128,6.320754528,15.03614426,19.79874229
4,508,27,1,1,1812.459961,742.5200195,10.46000004,11.12954521,3860.459961,2790.52002,5.039999962,2.929545403,10.69999981,6.370454311,0.239999995,1.7590909,1.24000001,1.136363626,0.800000012,1.756818175,3.700000048,2.281818151,4.539999962,3.981818199
5,611,130,1,1,1903.320557,1148.974365,6.358974457,6.722222328,3951.320557,3196.974365,5.205128193,3.5022223,11.80769253,27.04888916,1.358974338,1.686666608,0.897435904,1.768888831,4.43589735,20.37999916,4.346153736,5.471111298,17.14102554,30.88888931
6,617,136,1,1,702.0652466,184.8043518,27.23913002,43.80124283,2750.065186,2232.804443,11.28260899,7.596273422,15.86956501,18.71117973,3.521739244,3.580745459,2.391304255,3.164596319,2.173913002,7.316770077,2.543478251,4.068323135,6.782608509,7.655279636
7,631,150,1,1,364.4729614,499.0675659,21.74324417,11.36167145,2412.4729,2547.067627,14.48648643,12.96829987,13.72972965,9.008645058,2.121621609,4.540345669,2.540540457,2.489913464,8.689188957,4.492795467,5.175675869,4.051873207,6.283783913,4.373198986
8,704,223,1,1,1298.492554,31.94029808,97.41790771,61.9356842,3346.492432,2079.940186,13.56716442,9.224066734,10.86567211,6.997925282,1.149253726,2.719917059,3.940298557,2.896265507,0.597014904,1.329875469,4.776119232,3.713692904,8.313432693,5.4688797
9,802,321,1,1,389.4827576,472.2930908,38.77586365,17.95238113,2437.482666,2520.293213,11.03448296,8.517857552,15.91379356,18.5535717,1.534482718,4.204365253,1.724137902,1.93650794,2.344827652,4.75,3.775861979,3.380952358,5.948276043,6.142857075
10,821,340,1,1,1975.194336,1237.508545,11.77142811,12.05912209,4023.194336,3285.508545,9.925714493,5.619932652,9.548571587,7.30405426,0.794285715,1.329391837,1.925714254,1.717905402,0.468571424,1.449324369,3.011428595,2.398648739,4.474285603,5.484797478
11,847,366,1,1,1123.648682,1041.526978,19.97297287,13.6774807,3171.648682,3089.5271,6.5,7.152671814,14.74324322,10.22328281,1.175675631,1.776717544,2.148648739,1.538167953,2.02702713,12.58778667,4.310811043,4.219465733,5.405405521,7.194656372
12,958,477,1,1,2009.869507,1151.594238,4.710144997,6.003983974,4057.869629,3199.594238,1.550724626,2.163346529,32.98550797,39.89840698,3.884057999,4.219123363,1.376811624,1.749004006,2.333333254,12.34262943,5.608695507,4.725099564,38.24637604,41.59761047
13,969,488,1,1,1117.508179,1292.901611,28.26229477,14.69811344,3165.508301,3340.901611,7.639344215,5.689727306,13.85245895,14.76310253,0.426229507,2.272536755,2.688524485,1.786163568,5.2295084,5.693920135,4.967213154,3.38364768,9.672131538,7.182389736
14,996,515,1,1,1193.909058,1064.21814,26.60000038,19.49442291,3241.90918,3112.218262,5.890909195,6.178438663,12.63636398,16.51301193,1.5090909,3.055762053,0.672727287,1.951672912,2.145454645,5.795538902,2.581818104,3.315985203,6.527272701,7.65427494
15,1068,587,1,1,1300.678589,86.64286041,159.0625,108.8823547,3348.678467,2134.642822,17.9285717,12.8214283,15.10714245,11.50630283,0.642857134,2.808823586,1.651785731,3.539916039,0.214285716,0.962184846,3.428571463,3.523109198,15.33928585,8.014705658
16,1075,594,1,1,252.2461548,682.7077026,21.95384598,25.75724602,2300.246094,2730.707764,4.261538506,6.746376991,10.38461494,9.376811981,0.707692325,1.800724626,1,1.349637628,2.123076916,1.5960145,2.415384531,4.675724506,0.338461548,4.538043499
17,1077,596,1,1,794.4821167,1054.348267,8.848214149,8.119297981,2842.482178,3102.348145,9.241071701,7.29824543,11.3035717,18.95087814,0.910714269,3.628070116,1.741071463,2.491228104,6.642857075,13.73684216,4.053571224,4.922807217,2.25,2.677192926
18,1111,630,1,1,1177.118286,587.9892578,29.97849464,21.40757179,3225.118164,2635.989258,9.064516068,7.507795334,9.903225899,25.476614,3.215053797,4.363029003,1.086021543,2.674833059,4.268817425,27.30957603,3.623655796,7.115812778,3.870967627,9.336302757
19,1185,704,1,1,1183.38208,1015.101135,26.69662857,25.10199928,3231.38208,3063.101074,2.52809,3.262000084,11.08988762,10.17800045,0.370786518,1.065999985,0.191011235,1.014000058,5.57303381,4.736000061,1.471910119,2.726000071,6.887640476,8.61400032
20,1291,810,1,1,1105.171997,250.2101898,19.47770691,11.69512177,3153.171875,2298.210205,9.101910591,4.804878235,9.687897682,5.761517525,1.401273847,1.715447187,2.834394932,1.6747967,3.477706909,3.867208719,0.114649683,0.714092135,0.082802549,0.407859087
21,1304,823,1,1,1969.737549,1071.234009,21.82269478,19.30685997,4017.737549,3119.234131,6.489361763,4.25992775,18.53900719,14.84356213,4.070921898,2.640192509,0.893617034,1.684717178,0.730496466,1.280385137,3.340425491,3.336943388,7.546099186,7.859205723
22,1372,891,1,1,1175.379517,1207.627686,44.63503647,24.44664574,3223.379639,3255.627686,9.167882919,6.992378235,11.71532822,5.778963566,1.824817538,1.341463447,3.37956214,2.1875,1.08759129,3.346036673,4.197080135,2.902439117,8.13868618,6.024390221
23,1405,924,1,1,1299.956177,64.79824829,71.67543793,102.4642868,3347.956055,2112.79834,18.45614052,12.09920597,10.9912281,9.281745911,0.815789461,3.76058197,1.973684192,3.533068895,0.622807026,1.329365134,2.333333254,3.433862448,4.421052456,6.38756609
24,1674,1193,1,1,1180.875977,1235.355347,23.95041275,19.51983261,3228.875977,3283.355469,10.76859474,7.816283703,15.49586773,12.50939465,0.413223147,2.006263018,0.925619841,1.711899757,0.223140493,0.795407116,2.752066135,2.415448904,3.173553705,4.248434067
25,1783,1302,1,1,1016.689026,893.0061035,22.27439117,21.5650692,3064.688965,2941.006104,9.810976028,10.79280853,10.98170757,6.486301422,3.225609779,2.878424644,3.75,2.482876778,2.006097555,3.368150711,5.530488014,4.520547867,3.689024448,2.875
26,1948,1467,1,1,2038.830811,1347.67688,15.94615364,12.22733402,4086.830811,3395.677002,7.892307758,4.204329967,10.50769234,6.441136837,1.069230795,1.595399141,0.715384603,1.169147491,0.699999988,2.209742785,3.576923132,2.328822851,3.938461542,4.173206806
27,1959,1478,1,1,1313.071045,162.2349701,48.57376862,62.80696106,3361.071045,2210.234863,14.97267723,10.12183571,13.06557369,11.4604435,2.524590254,2.367088556,1.775956273,1.988924026,0.355191261,4.886075974,3.398907185,3.768987417,1.9617486,5.041139126
28,2159,1678,1,1,1977.449707,1009.221497,21.38926125,14.90091228,4025.449707,3057.221436,12.46979904,4.932203293,23.85906029,14.8318119,6.758389473,3.057366371,1.825503349,1.735332489,0.476510078,2.787483692,3.818791866,3.581486225,5.523489952,7.08735323
29,2235,1754,1,1,341.5741882,235.0193481,23.58064461,18.8836689,2389.574219,2283.019287,5.322580814,6.228188038,13.56774235,26.3132,2.825806379,4.946308613,1.083871007,2.400447369,6.129032135,8.393735886,2.238709688,3.118568182,14.65161324,12.67561531
30,2243,1762,1,1,1770.241943,727.4354858,7.080645084,6.71647501,3818.241943,2775.435547,5.983870983,4.605363846,21.59677505,16.42145538,7,3.48850584,1.435483813,2.291187763,7.516129017,11.71647549,4.911290169,4.955938816,20.02419281,20.45402336
31,2507,2026,1,1,1901.195435,1114.61499,6.551723957,6.529133797,3949.195313,3162.61499,5.913793087,3.625196934,11.90804577,27.642519,1.620689631,2.242519617,0.551724136,1.428346515,8.477011681,22.54015732,4.045977116,5.15433073,20.46551704,30.75275612
32,2510,2029,1,1,2005.130859,1323.350464,22.56542015,21.2923851,4053.130859,3371.350586,9.453270912,6.016243458,10.67289734,9.977664948,2.373831749,2.02030468,0.794392526,1.299492359,0.130841121,1.432487369,2.364485979,2.562436581,9.794392586,8.411167145
33,2577,2096,1,1,1193.085083,1034.432617,30.7446804,18.74376488,3241.085205,3082.432617,11.48226929,5.600906849,9.418439865,8.424036026,1.177304983,1.238095284,1.475177288,1.380952358,1.602836847,3.117913723,4.297872543,3.242630482,6.468085289,6.485260963
34,2684,2203,1,1,1865.165527,869.4028931,5.467626095,5.408560276,3913.165527,2917.402832,2.021582842,3.194552422,21.90647507,15.96498013,2.992805719,2.079766512,1.920863271,1.721789837,4.1798563,5.321011543,5.007194042,3.920233488,36.25179672,25.88910484
35,2727,2246,1,1,1990.258667,1104.870728,19.37068939,18.01351357,4038.258545,3152.870605,8.853447914,5.009008884,24.89655113,16.0105114,2.931034565,2.956456423,1.75,2.279279232,0.431034476,3.372372389,3.103448391,3.767267227,7.568965435,10.11261272
36,2862,2381,1,1,712.72052,200.6770172,28.45341682,20.25071716,2760.720459,2248.677002,11.23602486,6.283667564,10.26086998,8.30659008,4.068323135,2.856733561,1.093167663,2.093123198,0.378881991,1.813753605,1.968944073,2.087392569,6.906832218,6.773639202
37,2941,2460,1,1,532.557251,449.0076294,1.95419848,3.169471264,2580.557373,2497.007568,2.122137308,2.408653736,14.80916023,17.68629837,1.473282456,2.288461447,0.358778626,1.350961566,9.374045372,9.400239944,1.740458012,2.225961447,4.473282337,5.181490421
38,3498,3017,1,1,1345.578003,189.7679291,79.92826843,85.18933105,3393.578125,2237.767822,18.14767838,12.44406223,11.54852295,9.595524788,2.194092751,2.68502593,1.683544278,2.363167048,0.468354434,1.683304667,3.122362852,3.370051622,3.32911396,3.726333857
39,3572,3091,1,1,1514.075684,997.9075928,2.680672169,7.438231468,3562.075684,3045.907471,2,3.378413439,12.4453783,21.99349785,0.79831934,2.845253468,0.159663871,2.16514945,1.59663868,7.746423721,2.067226887,4.81794548,17.65546227,20.54746437
40,3595,3114,1,1,1186.46875,1567.648438,27.859375,13.22265625,3234.46875,3615.648438,7.234375,4.826171875,10.046875,8.08984375,1.375,4.177734375,0.203125,0.681640625,2.0078125,2.556640625,1.8515625,1.78515625,1.796875,4.232421875
41,3604,4,0,1,1148.315063,842.0548096,19.76712418,10.93213558,1148.315063,2890.054688,13.13698673,7.203592777,18.5616436,13.17764473,4.589041233,4.195608616,2.83561635,2.816367149,2.273972511,2.772454977,4.095890522,3.846307278,5.753424644,5.646706581
42,3611,11,0,1,1263.704224,992.25354,15.87323952,12.14626884,1263.704224,3040.253418,11.92957783,7.185074806,13.63380241,12.05074596,2.338028193,4.916418076,1.704225302,2.668656826,0.802816927,3.546268702,2.591549397,3.546268702,3.971831083,6.101492405
43,3615,15,0,1,431.9807739,471.365387,13.11538506,9.067901611,431.9807739,2519.365479,13.76923084,7.771605015,29.86538506,15.63888931,0.461538464,1.145061731,1.173076868,0.75771606,1.788461566,1.19907403,2.653846264,1.330246925,0.096153848,1.208333373
44,3625,25,0,1,1558.537354,1100.119385,51.38806152,22.74404716,1558.537354,3148.119385,6.731343269,4.526785851,12.1791048,9.5,1.820895553,2.705357075,0.985074639,1.130952358,0.731343269,7.232142925,3.059701443,3.717261791,2.880597115,5.770833492
45,3630,30,0,1,1674.116943,1313.363647,7.506493568,5.687589169,1674.116943,3361.363525,3.194805145,3.470756054,10.12987041,12.56062794,0.909090936,1.786019921,2.207792282,0.952924371,1.428571463,2.455064297,5.090909004,3.562054157,5.844155788,4.601997375
46,3640,40,0,1,1365.590942,1100.893921,27.57575798,26.94900894,1365.590942,3148.894043,7.636363506,6.983002663,14.36363602,19.38243675,3.893939495,4.821529865,2.818181753,3.830028296,9.42424202,14.66572285,6.621212006,6.968838692,6.757575989,8.467422485
47,3642,42,0,1,1146.307739,1331.230713,22.76922989,17.75471687,1146.307739,3379.230713,6.653846264,12.30188656,10.03846169,12.43396187,1.730769277,2.584905624,1.576923132,1.688679218,1.5,5.198113441,4.038461685,3.594339609,13.38461494,11.77358532
48,3647,47,0,1,824.4693604,1027.918335,37.06122589,18.89655113,824.4693604,3075.918457,9.489795685,4.220689774,12.5714283,5.141379356,2.102040768,2.724138021,2.204081535,1.627586246,1.306122422,1.217241406,4.142857075,2.3482759,5.551020622,3.441379309
49,3649,49,0,1,1456.242798,879.8428345,15.58571434,14.03759384,1456.242798,2927.842773,4.485714436,6.150375843,14.85714245,14.4060154,3,2.488721848,2.5,2.91729331,8.91428566,9.428571701,5.82857132,4.714285851,3.757142782,3.785714388
50,3654,54,0,1,1525.717407,961.543457,14.652174,7.142105103,1525.717407,3009.543457,4.065217495,3.878947258,11.13043499,8.205263138,2.5,3.099999905,3.847826004,2.378947258,5.586956501,3.00526309,5.847826004,3.599999905,3.782608747,3.965789557
51,3667,67,0,1,926.1799927,1225.280029,34.08000183,44.38596344,926.1799927,3273.280029,19.62000084,19.2456131,16.18000031,12.58897209,4.440000057,3.804511309,1.399999976,2.466165304,5.21999979,5.463659286,4.079999924,3.764410973,6.920000076,4.91228056
52,3668,68,0,1,1315.186401,1011.491516,32.0677948,43.38047028,1315.186401,3059.491455,16.84745789,23.17003441,27.67796516,20.10100937,4.728813648,5.473063946,3,4.439393997,8.288135529,5.269360065,5.762712002,5.282828331,3.728813648,4.095959663
53,3672,72,0,1,1192.157837,865.6578979,20.38157845,18.35269737,1192.157837,2913.657959,10.67105293,7.68879652,14.15789509,12.48132801,4.592105389,3.439834118,3.078947306,2.402489662,3.052631617,5.066390038,3.90789485,3.751037359,3.973684311,3.062240601
54,3677,77,0,1,1578.895874,1264.645874,29.5625,25.18090439,1578.895874,3312.645752,10.29166698,8.32160759,16.8125,11.91959763,1.895833373,1.768844247,1.625,1.361809015,3.083333254,4.356783867,3.4375,2.874371767,3.4375,3.678391933
55,3685,85,0,1,1412.169067,1073.887329,37.18309784,35.23963165,1412.169067,3121.887207,10.38028145,8.778801918,12.21126747,11.9539175,5.563380241,5.276497841,3.014084578,3.262672901,1.92957747,2.400921583,4.873239517,4.281105995,7.873239517,7.741935253
56,3686,86,0,1,1263.383789,1302.777832,69.08081055,47.73749924,1263.383789,3350.777832,12.98989868,7.789999962,19.40404129,14.29749966,4.131313324,3.857500076,3.161616087,2.545000076,2.282828331,3.617500067,4.131313324,3.737499952,8.232323647,10.94999981
57,3694,94,0,1,1219.076904,1398.326904,16.28846169,18.1181221,1219.076904,3446.326904,4.019230843,4.252427101,40.21154022,16.174757,5.25,2.304207087,1,1.351132631,0.653846145,5.087378502,2.615384579,2.618123055,12.65384579,9.304206848
58,3699,99,0,1,1219.371094,1285.79895,42.20618439,30.86805534,1219.371094,3333.799072,16.59278297,10.47916698,16.80927849,17.33194351,2.608247519,2.894444466,10.54123688,7.690277576,0.943298995,1.649999976,3.79896903,3.686111212,8.015463829,9.680555344
59,3711,111,0,1,1594.719971,935.4400024,10.06000042,9.050387383,1594.719971,2983.439941,4.980000019,5.899224758,25.36000061,13.79457378,0.579999983,1.085271358,0.860000014,1.527131796,4.820000172,3.434108496,2.140000105,2.76744175,12.11999989,6.244185925
60,3716,116,0,1,1547.355103,1401.392578,13.71962643,16.1342392,1547.355103,3449.392578,5.009346008,6.371040821,24.67289734,21.76470566,2.96261692,3.723981857,2.514018774,2.104072332,5.149532795,10.74057293,4.158878326,4.358974457,11.48598099,12.03318214
61,3721,121,0,1,1565.140869,1353.563354,17.97183037,11.57815838,1565.140869,3401.563477,9.014084816,8.438972473,13.97183132,8.081370354,2.774647951,2.693790197,2.197183132,1.657387614,3.704225302,6.207708836,4.563380241,3.537473202,5.70422554,4.224839211
62,3723,123,0,1,1432.269287,414.5576782,8.92307663,6.720853806,1432.269287,2462.557617,4.115384579,3.678160906,13.71153831,7.057471275,3.365384579,2.057471275,1.403846145,1.538587809,7.057692528,13.43021393,3.365384579,3.949096918,12.03846169,9.251231194
63,3725,125,0,1,1381.553833,1268.307739,70.04615021,41.01765823,1381.553833,3316.307617,7.13846159,5.920529842,12.72307682,10.4790287,1.076923132,1.726269364,0.953846157,1.441501141,1.461538434,3.516556263,1.892307639,2.73068428,6.076922894,7.958057404
64,3731,131,0,1,1513.298462,1440.671631,149.5373077,103.8954239,1513.298462,3488.671631,9.402984619,6.183006763,12.31343269,6.245098114,0.671641767,1.081699371,2.641791105,1.545751691,1.731343269,1.483660102,4.746268749,2.307189465,3.567164183,2.650326729
65,3733,133,0,1,1096.487549,1057.387451,31.02499962,26.37711906,1096.487549,3105.387451,16.38750076,12.47033882,12.5625,12.92796612,2.012500048,1.771186471,1.037500024,1.771186471,0.9375,1.63983047,3.087500095,2.957627058,2.1875,3.067796707
66,3738,138,0,1,1580.936646,1151.591553,15.37323952,15.35826302,1580.936646,3199.591553,10.38028145,8.575391769,13.8591547,16.11942101,0.957746506,2.507840872,1.542253494,2.106152058,3.239436626,4.279855251,3.64788723,3.21954155,3.457746506,3.944511414
67,3741,141,0,1,1246.631592,1307.526367,25.36842155,30.86341476,1246.631592,3355.526367,10.8815794,7.482926846,13.40789509,14.51219559,2.263157845,3.253658533,4.118421078,3.751219511,1.5,1.887804866,3.223684311,2.980487823,3.828947306,7.619512081
68,3748,148,0,1,892.1525269,560.2033691,75.42372894,65.98792267,892.1525269,2608.203369,9.457627296,9.731884003,18.20339012,7.746376991,2.372881413,3.384057999,2.559322119,2.657004833,9.694914818,7.710144997,5.033898354,3.91062808,7.813559532,5.057971001
69,3755,155,0,1,50.0177002,942.0265503,22.04424858,7.851088047,50.0177002,2990.026611,9.548672676,4.229094982,9.389380455,3.180985212,5.699115276,2.21191287,7.008849621,2.532645941,1.247787595,1.013745666,8.433628082,2.873997688,0.654867232,1.643757105
70,3760,160,0,1,1187.278687,115.4672165,37.51639175,22.15559769,1187.278687,2163.467285,8.614753723,6.005692482,11.26229477,5.248576641,5.934426308,3.385199308,4.139344215,2.53320694,1.491803288,1.760910869,4.418032646,3.036053181,6.262295246,4.326375484
71,3773,173,0,1,1524.365601,983.0107422,12.76344109,9.507751465,1524.365601,3031.010742,4.956989288,4.259689808,16.4623661,13.48255825,2.913978577,4.11046505,2.623655796,3.040697575,6.301075459,6.071705341,4.258064747,3.945736408,4.838709831,5.26744175
72,3784,184,0,1,1100.516113,1173.45166,15.2096777,30.94413376,1100.516113,3221.45166,12.98387051,16.46648026,12.2096777,11.35754204,5.129032135,3.89664793,0.629032254,3.047486067,0.806451619,3.078212261,1.516129017,4.136871338,10.17741966,8.223464012
73,3798,198,0,1,1330.645508,1298.518188,22.76363564,22.78481102,1330.645508,3346.518066,11.69999981,7.827847958,12.9272728,12.58227825,0.727272749,2.035443068,1.481818199,2.083544254,1.381818175,3.372151852,4.136363506,3.805063248,6.772727489,6.95443058
74,3799,199,0,1,92.09091187,547.5606079,10.16666698,6.313575745,92.09091187,2595.560547,2.515151501,1.957934976,12.469697,14.43594646,1.484848499,1.25812614,1.939393997,0.994263887,1.606060624,0.671128094,2.954545498,1.172084093,2.333333254,1.250478029
75,3804,204,0,1,1580.122437,1081.53064,11.04081631,14.14027119,1580.122437,3129.530518,1.53061223,3.877828121,15.12244892,20.72850609,2.612244844,2.683257818,0.020408163,1.71945703,2.163265228,10.4524889,0.918367326,4.022624493,7.836734772,10.82805443
76,3813,213,0,1,1107.064575,1311.161255,47.98387146,39.82417679,1107.064575,3359.161377,6.709677219,6.692307472,11.06451607,15.56776524,2.983870983,2.10622716,0.661290348,1.802197814,0.967741907,1.835164785,2.161290407,2.626373529,12.56451607,13.6556778
77,3828,228,0,1,940.4954224,443.724762,86.3944931,38.3928566,940.4954224,2491.724854,11.77064228,7.47678566,10.22935772,15.32321453,4.990825653,3.958928585,1.67889905,2.632142782,8.706421852,10.53214264,5.311926842,4.474999905,10.15596294,10.14285755
78,3854,254,0,1,1454.991089,952.6339111,15.6964283,18.77777863,1454.991089,3000.634033,8.776785851,8.980884552,13.64285755,11.56391907,3.0625,2.805256844,3.035714388,3.064516068,7.196428776,4.603345394,3.651785612,3.594982147,2.535714388,3.97968936
79,3858,258,0,1,1039.088501,1128.141602,13.35398197,11.65083122,1039.088501,3176.141602,8.725664139,7.040380001,9.964601517,10.6223278,6.566371918,7.171021461,1.725663662,2.218527317,3.778761148,5.33966732,3.761061907,3.479809999,6.327433586,9.10926342
80,3876,276,0,1,1624.341797,1141.050659,8.544303894,10.69556046,1624.341797,3189.050537,13.84810162,5.128963947,37.62025452,23.77166939,0.405063301,3.325581312,1.227848053,1.670190334,3.949367046,4.452431202,2.772151947,2.460887909,12.40506363,9.545454979
81,3889,289,0,1,971.8556519,917.6391602,73.72164917,54.1804657,971.8556519,2965.63916,18.38144302,9.212314606,9.917526245,7.946921349,3.154639244,2.569002151,4.10309267,5.165605068,3.123711348,3.503184795,3.969072104,3.303609371,9.22680378,7.664543629
82,3901,301,0,1,1593.973022,965.5675659,13.1351347,8.489096642,1593.973022,3013.567627,6.324324131,4.112149715,11,9.289719582,2.531531572,3.052959442,1.783783793,1.785046697,3.918918848,3.766355038,3.405405521,3.046729088,2.279279232,2.021806955
83,3905,305,0,1,1074.713135,1193.516357,21.21311569,23.47175217,1074.713135,3241.516357,6.926229477,14.33898258,12.7704916,14.68644047,4.631147385,5.612994194,1.959016442,3.556497097,0.909836054,3.316384077,4.204917908,4.855932236,13.69672108,10.85593224
84,3942,342,0,1,1621.928589,1322.671387,46.08571243,35.51167679,1621.928589,3370.671387,13.32857132,13.30785561,12.37142849,11.78343964,2.12857151,2.628450155,0.842857122,1.354564786,2.642857075,6.165605068,2.471428633,2.957537174,2.200000048,2.462845087
85,3944,344,0,1,353.2542419,494.6779785,5.635593414,6.783475876,353.2542419,2542.677979,2.271186352,3.888888836,13.77966118,5.887464523,6.203389645,6.41595459,2.923728704,2.36182332,9.788135529,10.57834721,3.822033882,3.203703642,5.110169411,2.636752129
86,3945,345,0,1,996.4464111,566.5267944,28.9107151,12.40583515,996.4464111,2614.526855,11.8660717,7.340848923,13.41071415,11.98275852,2.625,3.429708242,2.5,2.561007977,0.794642866,3.466843605,2.598214388,3.074270487,1.910714269,2.519893885
87,3948,348,0,1,1227.590332,1193.373535,32.80722809,26.08808327,1227.590332,3241.373535,17.02409554,13.16321278,14.67469883,13.90155411,5.759036064,6.082901478,3.168674707,3.461139917,0.963855445,3.03367877,4.385542393,4.689119339,9.843373299,10.52072525
88,3956,356,0,1,1352.5979,1284.484497,24.46391678,32.3479538,1352.5979,3332.484619,8.164948463,6.909356594,11.6288662,12.03508759,1.391752601,2.289473772,1.474226832,1.91812861,0.814432979,1.573099375,3.041237116,3.096491337,6.175257683,8.336256981
89,3965,365,0,1,1425.189209,1072.135132,116.0270233,63.17599869,1425.189209,3120.135254,17.71621704,10.94400024,9.864865303,8.968000412,3.418918848,3.351999998,3.729729652,3.476000071,3.391891956,2.875999928,4.986486435,4.199999809,11.55405426,9.588000298
90,3967,367,0,1,1143.323486,864.3088379,14.73529434,17.56557465,1143.323486,2912.308838,6.764705658,7.817623138,37,20.18237686,2.720588207,4.028688431,1.970588207,2.819672108,5.676470757,5.713114738,4.794117451,4.452868938,13.0882349,10.54508209
91,3971,371,0,1,1547.400024,1381.900024,18.04444504,13.67328548,1547.400024,3429.899902,11.41111088,10.05054188,29.93333244,19.31407928,1.533333302,3.256317616,1.266666651,2.146209478,4.555555344,9.516245842,4.766666889,4.306859016,9.355555534,8.09927845
92,3975,375,0,1,1604.96875,1103.53125,24.9375,14.83566475,1604.96875,3151.53125,7.03125,4.743007183,19.078125,6.64685297,0.953125,1.756993055,0.5625,1.159090877,6.140625,2.924825191,4.515625,3.157342672,11.734375,5.835664272
93,3980,380,0,1,1279,1005.5,54.046875,34.47863388,1279,3053.5,13.671875,9.632478714,10.90625,18.39316177,0.65625,3.205128193,2.625,4.008546829,1.34375,4.905982971,4.5,4.273504257,9.59375,8.0854702
94,3981,381,0,1,1657.242065,1131.757935,19.9052639,14.9296484,1657.242065,3179.757813,6.778947353,5.88190937,10.03157902,30.55527687,1.894736886,2.761306524,2.421052694,1.934673309,4.578947544,3.81155777,3.873684168,2.746231079,8.831579208,11.77638149
95,3982,382,0,1,1752.993774,1093.136597,9.490683556,6.70147562,1752.993774,3141.136719,8.440994263,5.602724075,17.74534225,8.36322403,1.577639699,2.367763996,2.571428537,1.607264519,3.54037261,8.525539398,4.962732792,3.64926219,14.63975143,9.698070526
96,3987,387,0,1,1270.155518,942.0888672,22.82222176,23.35542107,1270.155518,2990.088867,15.97777748,15.36746979,15.35555553,11.38755035,5.644444466,5.259036064,3.122222185,3.357429743,6.033333302,4.297188759,6.466666698,4.815260887,4.833333492,3.757028103
97,4003,403,0,1,1571.673096,1460.519287,8.384614944,8.870454788,1571.673096,3508.519287,3.557692289,5.145454407,9.634614944,9.527273178,0.980769217,2.104545355,1.019230723,1.2590909,4.038461685,5.272727489,2.115384579,2.186363697,5.096153736,5.704545498
98,4024,424,0,1,1255.199951,870.7000122,12.27499962,6.673434734,1255.199951,2918.699951,5.375,3.764805317,13.10000038,8.566835403,1.912500024,3.328257084,1.9375,2.084602356,8.5625,6.353637695,6.474999905,3.653130293,3.325000048,2.964467049
